Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Box Type,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Comment start
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,1035.54,1035.54,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19651,19651,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,1035.723,1035.723,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19662,19662,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1036.991,1036.991,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19738,19738,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1037.008,1037.008,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19739,19739,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1037.208,1037.208,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19751,19751,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Vertical,POINT,1038.342,1038.342,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19819,19819,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1039.143,1039.143,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19867,19867,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1039.493,1039.493,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19888,19888,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1039.577,1039.577,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19893,19893,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1039.86,1039.86,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19910,19910,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1040.428,1040.428,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19944,19944,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1040.645,1040.645,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19957,19957,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1041.329,1041.329,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19998,19998,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1041.345,1041.345,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,19999,19999,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1041.629,1041.629,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20016,20016,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Vertical,POINT,1041.646,1041.646,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20017,20017,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Eats,Not defined,,POINT,1042.813,1042.813,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20087,20087,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1046.751,1046.751,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20323,20323,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1047.101,1047.101,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20344,20344,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1047.351,1047.351,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20359,20359,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1047.518,1047.518,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20369,20369,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1048.035,1048.035,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20400,20400,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1048.736,1048.736,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20442,20442,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1048.753,1048.753,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20443,20443,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1049.203,1049.203,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20470,20470,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Vertical,POINT,1049.22,1049.22,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20471,20471,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1049.937,1049.937,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,20514,20514,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1058.262,1058.262,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21013,21013,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1058.446,1058.446,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21024,21024,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1058.629,1058.629,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21035,21035,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1058.846,1058.846,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21048,21048,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1059.23,1059.23,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21071,21071,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1059.647,1059.647,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21096,21096,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1060.314,1060.314,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21136,21136,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Horizontal,POINT,1060.314,1060.314,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21136,21136,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1060.665,1060.665,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21157,21157,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Vertical,POINT,1061.015,1061.015,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21178,21178,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1061.899,1061.899,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,21231,21231,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1095.049,1095.049,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23218,23218,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1095.299,1095.299,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23233,23233,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1095.583,1095.583,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23250,23250,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1095.967,1095.967,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23273,23273,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1096.801,1096.801,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23323,23323,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1096.817,1096.817,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23324,23324,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1097.301,1097.301,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23353,23353,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Vertical,POINT,1097.318,1097.318,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23354,23354,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,1107.345,1107.345,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23955,23955,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,1107.511,1107.511,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,23965,23965,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1134.021,1134.021,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25554,25554,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1134.205,1134.205,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25565,25565,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,1134.622,1134.622,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25590,25590,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,1135.156,1135.156,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25622,25622,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1135.556,1135.556,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25646,25646,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1135.756,1135.756,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25658,25658,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1136.073,1136.073,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25677,25677,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1136.34,1136.34,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25693,25693,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1136.724,1136.724,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25716,25716,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1137.058,1137.058,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25736,25736,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Angled,POINT,1137.074,1137.074,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25737,25737,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Probe,Top Beak Touch,Vertical,POINT,1137.391,1137.391,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,25756,25756,
BT_3236,5/9/2023 11:57,,Media file,player #1:D:/Innovation Videos/Camera 2/22-30/GH010658.MP4;D:/Innovation Videos/Camera 2/22-30/GH020658.MP4;D:/Innovation Videos/Camera 2/22-30/GH030658.MP4,1751.694,707.712;707.712;442.304,59.940;59.940;59.940, Lift,3236,Lid,Box Solve,Opens,POINT,1169.674,1169.674,NA,D:/Innovation Videos/Camera 2/22-30/GH020658.MP4,27691,27691,
